Running node v0.10.38
Vistinge;58.6934617;15.9250078;locality
Yli-Vojakkala;65.9346793;24.1037775;hamlet
Lyngby;55.5971804;13.3403583;hamlet
Sinnerbo;57.0834642;16.0016139;village
Åkerstad gård;58.3373254;15.5701108;hamlet
Trinstorp;58.1583641;13.4234417;isolated_dwelling
Storegården;58.1574077;13.4279665;isolated_dwelling
Biom;58.1571876;13.432681;isolated_dwelling
Funningen;57.684112;12.8668714;hamlet
Ynglingarum;55.9763119;13.6822183;hamlet
Häglinge;55.9889885;13.7062938;hamlet
Siknäs;65.8440129;22.6816724;village
Yttre Utendal;60.4680181;15.5110335;hamlet
Söderby;60.4640833;15.5431771;hamlet
Skomsarby;60.4633005;15.5544638;hamlet
Hofsnäs;57.6301798;13.2915254;locality
Torpa Stenhus;57.6508838;13.28023;locality
Rånön;65.7110792;22.9265763;island
Lill-Fårön;65.8067549;22.7699757;island
Stor-Fårön;65.8026232;22.7410472;island
Näverön;65.7162323;22.8326738;island
Stora Huvön;65.676054;22.8913584;island
Bergön;65.7362448;22.7695374;island
Stora Lundby;59.5877987;18.0334675;locality
Gringelstad;55.9363323;14.1160842;hamlet
Mosslunda;55.9714033;14.107535;hamlet
Vä;55.9975793;14.0898201;neighbourhood
Öllsjö;56.0037604;14.0970255;neighbourhood
Lyngsjö;55.9356849;14.0764261;village
Algrundet;65.7669833;22.7244116;island
Sånnaboda;59.403293;15.4366172;locality
Raboda;59.3994428;15.4317141;locality
Renskär;65.6439144;22.9783367;island
Likskäret;65.6412888;23.0400323;island
Skags-Furuholmen;65.7762664;22.7228447;island
Långören;65.8524119;22.7404733;island
Granholmen;65.7727919;22.7088298;island
Lägenön;65.7762971;22.8096643;island
Påläng;65.8137729;22.8915091;village
Lappkullen;65.8552571;22.6632622;hamlet
Viken;65.8166176;22.7002024;locality
Granholmen;65.7737005;22.6885199;locality
Lillgrundet;65.8395898;22.6941055;locality
Sören;65.8699825;22.7496619;hamlet
Sofielund;59.0742982;17.4860288;hamlet
Kumlaby;59.8979365;16.6517561;hamlet
Norrbäck;59.8962953;16.6706067;hamlet
Isätra;59.9207654;16.6963559;hamlet
Östervång;55.9147865;13.9877433;hamlet
Hommentorp;55.9279521;14.0189428;hamlet
Oxudden;59.280045;18.9028815;locality
Västerudden;59.2909061;18.897045;locality
Hagstumosse IP;59.0351695;17.3211742;locality
Blacksta;59.1314467;17.1599879;hamlet
Ostkobben;59.2880179;18.9326763;locality
Marudden;59.2945817;18.9280199;locality
Björkö;59.2938585;18.9513015;locality
Ödegården;58.2675322;13.2227576;locality
Fruasgården;58.2054879;13.1202565;locality
Grönhagen;58.3152137;13.2908288;locality
Änkegården;58.2696337;13.2281459;locality
Stubbagården;58.2867929;13.2400168;locality
Väster Nolgården;58.1611405;13.5213322;isolated_dwelling
Norr Kärrbäck;59.940133;16.7439082;hamlet
Fallet;59.9428414;16.7193606;hamlet
Boda;59.926867;16.7087176;hamlet
Eljansbo;59.9333609;16.6785052;hamlet
Svepnäs;59.9305656;16.6626265;hamlet
Sör Kärrbäck;59.9355109;16.7520621;hamlet
Svartängen;59.9461514;16.7714598;hamlet
Parasniemi;65.833603;24.1547823;locality
Skärkarlshamnen;59.2842129;18.9229021;locality
Långsjötorp;59.5943123;18.3478048;hamlet
Notholmarna;59.3220701;18.7445674;locality
Ulvåker;58.473623;13.9285277;hamlet
Kohagen;56.1642354;15.0337245;island
Allböle;56.1488105;15.0305702;island
Hällaryd;56.2040846;14.9478245;village
Björkenäs;56.2402737;14.9664454;isolated_dwelling
Gråskagrunden;59.3828504;19.2277317;locality
Lilla Nassa skärgård;59.3946728;19.2091493;locality
Stora Nassa skärgård;59.4422582;19.2284689;locality
Lokobbarna;59.4131945;19.2622862;locality
Penserkobbarna;59.4106785;19.2575312;locality
Måsvilorna;59.2990453;19.0088711;locality
Björkskärs skärgård;59.3689781;19.1308365;locality
Björkskärsfjärden;59.3633253;19.0861923;locality
Sörby säteri;59.1958635;15.3909071;locality
Fröbäcken;58.4463299;13.9845856;farm
Ormskär;59.4634711;19.28901;locality
Hällorna;60.147799;15.1702452;locality
Järnavik;56.1818583;15.0764706;village
Skeppsvik;58.6259473;16.8136387;locality
Svartsätter;58.3081357;15.6655587;hamlet
Stora Visätter;58.3261131;15.6095635;hamlet
Själkobbarna;59.3196232;19.1482895;locality
Halahult;56.2996581;15.0024292;village
Skuggans badplats;59.9350051;16.5610622;locality
Viksberg;59.944791;16.5271739;hamlet
Åskog;57.2725061;14.984826;hamlet
Rosshyttan;60.0701336;16.3527638;village
Rotfallet;60.0919133;16.3606388;hamlet
Bengtsbo;60.0973693;16.3563794;hamlet
Skinnarbo;60.0983107;16.3778157;hamlet
Knutsbo;60.0933683;16.3960332;hamlet
Berga;60.0884466;16.4041013;hamlet
Klockarbo;60.082866;16.3691789;hamlet
Valsätra;60.0779079;16.4873155;hamlet
Leckenbo;60.0847939;16.5043837;hamlet
Hammarby;60.0845623;16.5348536;hamlet
Visbäck;60.0863707;16.5211958;hamlet
Nässelbo;60.0821758;16.4542801;hamlet
Fituna;59.05939;17.7654753;locality
Fållnäs brygga;58.9565132;17.7446613;locality
Kusmark;64.87881;20.79953;village
Södra Kusmark;64.86838;20.82347;hamlet
Granå;64.89811;20.67863;hamlet
Eriksdal;64.90246;20.65267;hamlet
Gammelstilla;60.4405917;16.6359164;hamlet
Vibyhyttan;60.5438427;16.4520788;hamlet
Nolsågen;58.4178746;14.2366388;locality
Bjulebo;57.6272747;16.5298844;hamlet
Österhamn;59.844967;19.121391;hamlet
Västberg;60.9275796;15.086106;hamlet
Hånicksvallen;61.9374829;17.090675;hamlet
Kalvö;58.8613501;13.8755046;island
Trilleholme;58.6954957;13.162549;island
Björkön;57.6504447;13.1352333;island
Stora Krakö;57.6601385;13.1368409;island
Ramnön;57.6578503;13.1460008;island
Stora Grubbo;60.0900485;16.222952;hamlet
Häggebäcken;60.0512985;16.229754;hamlet
Björsbo;60.0232045;16.2680882;hamlet
Västerbykil;60.0202024;16.2840849;hamlet
Hedåker;60.0220359;16.3052314;hamlet
Stora Svången;58.796535;11.1199176;island
Loholmen;58.0655769;12.5429633;island
Överby;58.4139398;15.7910146;hamlet
Stratomta;58.4297652;15.8095569;hamlet
Granö brygga;59.8357199;19.0892683;hamlet
Arholma Nord;59.8608111;19.1236864;hamlet
Norra bryggan;59.8512332;19.1075931;hamlet
Saxlindan;60.6119647;15.3692666;hamlet
Byngsbodarna;60.6628924;15.3690262;hamlet
Grönbo;60.5904387;15.4613586;hamlet
Nedre Skog;60.6156644;15.4288501;hamlet
Svenskens;60.6274963;15.4060193;locality
Finnsveden;60.6657497;15.4454576;hamlet
Grind;59.7666774;18.723321;suburb
Vigelsjö;59.7617876;18.6822586;village
Åkersbo;59.9232585;16.3972824;hamlet
Högsta;59.9293661;16.4190727;hamlet
Norrsalbo;59.9110938;16.3242727;hamlet
Norrgärsbo;59.9293231;16.2798339;hamlet
Axholm;59.8679991;16.2984915;hamlet
Sörgärsbo;59.9186986;16.2752956;hamlet
Hällby;59.9403056;16.2719913;hamlet
Ludvika Herrgård;60.1545722;15.1882222;locality
Foskros;62.0048296;12.6616128;hamlet
Grundagssätern;62.0603504;12.7422913;hamlet
Ekudden;58.7111307;13.8054374;suburb
Yttersävne;59.9905914;16.7875857;hamlet
Staffansbo;59.9858529;16.7517192;hamlet
Lundbo;59.9977434;16.7589826;hamlet
Vivastbo;59.9972445;16.7786807;hamlet
Vigelsbo;60.0058861;16.7704839;hamlet
Olsbo;60.0189865;16.7745716;hamlet
Uddnäs;60.0356936;16.7810947;hamlet
Kroksbo;60.0434198;16.8296749;hamlet
Ulvsbo;60.0496659;16.8138284;hamlet
Översävne;60.0009621;16.8091506;hamlet
Säckestad;58.6309189;13.9772153;hamlet
Moholm;58.6070279;14.0383395;village
Jula;58.6557264;13.908932;hamlet
Rödmossa;60.0731883;16.8279604;hamlet
Rosendal;60.0719816;16.8660521;hamlet
Råsboda;60.0791827;16.8724207;hamlet
Trundhem;59.8497697;16.8906168;hamlet
Tängbo;59.863993;16.8456416;hamlet
Horrsta;59.9290298;16.8730015;hamlet
Röcklinge;59.9215349;16.8783659;hamlet
Åhl;59.9165123;16.8813485;hamlet
Vassunda bygdegård;59.7025729;17.7190708;hamlet
Skråmsta stuteri;59.5818736;17.6347919;hamlet
Erikssunds säteri;59.6438616;17.613978;hamlet
Bölingstomta;58.4283375;15.8210191;hamlet
Sevedstorp;57.6124319;15.6692315;hamlet
Folkets Park;60.0717349;15.5571013;locality
Marsvinsholm;55.4643851;13.6950431;hamlet
Storbäcken;61.6888629;12.5912647;hamlet
Lillådalen;61.6550585;12.4827958;hamlet
Byle;58.9839175;15.8065681;locality
Kumla;58.4636809;15.8850484;farm
Gistad;58.466903;15.8947255;village
Korpikylä;66.1541964;23.9337797;hamlet
Nivanpää;66.1135288;23.953544;hamlet
Karunki;66.0404204;24.0252633;hamlet
Övre Hävla bruk;58.9004475;15.8205686;locality
Regnaholm;58.90168;15.7262694;isolated_dwelling
Fiskeläget;60.6561602;17.3410445;locality
Orrviken;63.1063517;14.4371713;village
Kyrkesund;58.015795;11.5149447;hamlet
Klädesholmen;57.9466986;11.5417914;village
Hovenäset;58.3715451;11.297014;hamlet
Långnäs;59.9855873;12.7622168;hamlet
Simonstorp;60.01745;12.6411415;hamlet
Timbonäs;60.0037014;12.6894786;hamlet
Krokbäcken;59.8693485;12.9424555;hamlet
Högfors;59.9813539;12.8184809;hamlet
Södra Västerrottna;59.8508462;12.9461722;hamlet
Hult;59.8855434;12.9246024;hamlet
Granbäckstorp;59.9689776;12.872396;hamlet
Åmot;59.7098563;12.8767361;hamlet
Mangskog;59.7527746;12.8243585;hamlet
Åstenäs;59.717032;12.8432607;hamlet
Rörbäcksnäs;61.1324983;12.8130011;hamlet
Norra Hamnskäret;61.7934882;17.3971135;hamlet
Rönnhamn;61.7956636;17.3780698;locality
Björnsundsfjärden;61.794472;17.3756665;locality
Svarthamn;61.8130611;17.4065763;locality
Yttre  Bergön;61.8085504;17.4081427;locality
Rinkesta;59.2578536;16.6573061;hamlet
Spjutnäsvallen;61.7921478;17.3096954;hamlet
Bergövallen;61.8026687;17.3468494;hamlet
Fläckland;61.7970259;17.3061549;hamlet
Kvisthamra;59.7527726;18.7108275;village
Campus Roslagen;59.7496163;18.6762378;village
Tolsjö;58.563604;13.1177809;hamlet
Skeppshult;56.7809615;14.4160577;hamlet
Stenkyrka;57.7924476;18.5316379;hamlet
Hangvar;57.8429301;18.6875643;hamlet
Hall;57.8912751;18.7174072;hamlet
Kappelshamn;57.8508227;18.7834621;hamlet
Bläse;57.8969231;18.8410457;hamlet
Jakobsrud;58.9874487;11.6953619;hamlet
Okvista;59.5298261;18.1127546;locality
Juby;58.4102209;15.8488702;farm
Aspa Bruk;58.7756282;14.8021698;hamlet
Norrtull;59.3501539;18.043625;locality
Uddevalla;60.0711455;15.8977871;hamlet
Helgbo;60.6584548;15.2004977;hamlet
Övre Valsan;60.6331023;15.3169966;hamlet
Vällnora;59.9572738;18.3417049;village
Bennebols bruk;59.957487;18.3644464;village
Viksnäs;58.8619166;17.5087335;hamlet
Norsholm;58.5062936;15.974581;village
Röena;56.4239516;14.0062931;hamlet
Hallamölla Kvarn;55.7060455;14.019078;locality
Flottebo;58.3864324;14.1380321;hamlet
Jobsarbo;60.7676714;14.6959005;hamlet
Grankullavik;57.3324396;17.1004906;hamlet
Böda;57.2482639;17.0556837;hamlet
Holteröd;58.7592435;11.7924437;locality
Älvbacka;66.0974686;22.7659492;hamlet
Svinesund;59.095683;11.2705591;hamlet
Söderboudd;59.4559414;18.7383317;hamlet
Alsvik;59.4381512;18.6570711;hamlet
Hedlunda;64.5381169;18.7204961;hamlet
Tannsele;64.5234269;18.7562016;hamlet
Tannbäck;64.526528;18.7471036;hamlet
Norrgård;64.4488959;18.8336209;hamlet
Gäddträsk;64.4008758;18.8324193;hamlet
Helsingfors;64.5538315;18.6988667;hamlet
Gårvik;58.4096333;11.616926;hamlet
Berglunda;64.5579558;18.6933106;hamlet
Nydala;64.566509;18.6922806;hamlet
Forsdala;64.577344;18.6802643;suburb
Jörlov;58.9724247;11.3270039;hamlet
Ekäng;58.359462;15.6568312;locality
Kamlunge;66.0047421;22.8550356;hamlet
Brotorp;59.270482;18.1477179;locality
Fjällnora;59.834183;17.912874;village
Hörnebo;58.4051176;14.1530179;neighbourhood
Skräddar-Djurberga;61.261636;14.8450089;hamlet
Kliene;58.4885285;13.8899564;hamlet
Haninge;58.3726677;15.6580773;neighbourhood
Blästad;58.376439;15.6649051;neighbourhood
Kall;63.474916;13.2363794;hamlet
Loo;58.0700254;12.5864964;hamlet
Språttebo;58.4165348;14.1631096;neighbourhood
Katrineberg;58.4140968;14.1759248;neighbourhood
Smuleberg;58.423276;14.1508404;neighbourhood
Kvarnhagen;58.4226591;14.1421342;neighbourhood
Skattegården;58.4298355;14.1638854;neighbourhood
Häggetorp;58.4207873;14.1813266;neighbourhood
Baggebo;58.4176752;14.1489406;neighbourhood
Västanå;58.4228397;14.1374794;neighbourhood
Bjännsjö;63.7886977;20.019182;village
Näckådalen;61.3158918;14.4101805;hamlet
Vassmolösa;56.5985328;16.1649125;hamlet
Hossmo;56.6371652;16.2256965;hamlet
Halltorp;56.4997087;16.1030741;hamlet
Kvarnsvedforsen;60.526119;15.4245688;locality
Bullerforsen;60.5081236;15.4381086;locality
Täfteå;63.361217;18.8647727;hamlet
Åhult;58.2013636;16.4957446;locality
Ullstämma Norrgård;58.3654396;15.6851034;hamlet
Enkullen;58.3508705;15.6958977;hamlet
Rosendal;58.3477233;15.7300431;hamlet
Vinstorp;58.3530389;15.7285996;hamlet
Tybble;59.2568946;15.2392195;suburb
Skårby Mosse;57.9127183;11.8716253;hamlet
Ytter Restad;57.9133566;11.8274547;hamlet
Restad;57.904214;11.8482257;hamlet
Över Restad;57.9026919;11.8645014;hamlet
Sörby;59.260272;15.2251685;suburb
Gatehult;56.6034743;15.0802773;hamlet
Fliselycke;56.5973555;15.0792829;hamlet
Klockelund;59.244545;18.1128108;locality
Ålgöl;58.1449882;16.515307;locality
Hannäs;58.1507413;16.3241797;hamlet
Västertryserum;58.1565287;16.4941899;hamlet
Intrånget;60.3274891;16.1490301;hamlet
Trollbo;60.3078017;16.1001878;hamlet
Vikbyn;60.3193538;16.0775389;hamlet
Rommetorp;58.794274;15.5886843;hamlet
Grytgöl;58.8018612;15.555081;village
Tomtebo;58.7923579;15.5909115;hamlet
Igelfors;58.8455279;15.6969525;village
Mark;58.8452041;15.7323051;hamlet
Brenäs;58.9148372;16.0237236;hamlet
Nora;58.9124883;16.0517781;hamlet
Fjällskäfte;59.1180489;16.3668752;hamlet
Abbotnäs;59.0933011;16.3100895;hamlet
Ökna;59.0841409;16.3166231;hamlet
Vallmotorp;59.0413504;16.2589033;hamlet
Örsten;60.1635123;18.8095876;hamlet
Säter;58.4673943;13.8390987;hamlet
Sandlågan;63.200393;18.7027501;hamlet
Sörbalesviken;63.173664;18.6978237;locality
Källelycke;56.6111066;15.0625427;hamlet
Kramphult;57.4207685;13.7440585;hamlet
Åsenhöga;57.4074369;13.7959636;village
Vägabo;57.4154255;13.7819989;hamlet
Velebo;57.4318031;13.7374817;hamlet
Mjogaryd;57.3563652;13.8849911;hamlet
Skärvhult;57.3905388;13.8359564;hamlet
Slungås;57.3380093;13.8837076;hamlet
Vallerstad;57.1548395;13.9568434;hamlet
Yngsjö;55.88277;14.2293823;village
Nordanå;62.7351326;17.4363083;hamlet
Billen;62.7928266;17.3961824;locality
Käckelbäcksmon;62.798732;17.3656696;locality
Ljungbyholm;56.6339754;16.1683753;village
Lund;58.3581574;15.7411476;hamlet
Åhagen;58.350574;15.7502078;hamlet
Gattorp;58.3377133;15.7097329;hamlet
Flånstorp;58.3140944;15.7566545;hamlet
Sundsbro;58.3439954;15.7621625;hamlet
Löten;58.3455264;15.7248478;hamlet
Stohagen;58.3331113;15.746949;hamlet
Skrinhult;58.3432004;15.7449538;hamlet
Hagen;58.3376547;15.7550581;hamlet
Grimsmålen;58.3437162;15.7543987;hamlet
Nysättersslätt;58.3159609;15.7859278;hamlet
Sundet;58.3420724;15.7598288;hamlet
Gulltorp;58.345528;15.8096773;hamlet
Frösslunda;58.3352816;15.8060384;hamlet
Måltorp;58.3291033;15.8002696;hamlet
Klockareängen;58.3384518;15.7026489;locality
Sveden;58.3411574;15.6974423;locality
Skandinaviska skogen;58.6665094;16.4434731;locality
Savannen;58.6660519;16.4358556;locality
Höglandet;58.6640768;16.4382589;locality
Björnens & Vargens skog;58.6635077;16.4433658;locality
Lejonens dal;58.6646906;16.4436662;locality
Tjärnbostugan;62.5331488;16.155258;locality
Kaneröd;58.678887;11.515044;hamlet
Flötemarken;58.7886283;11.6574426;hamlet
Ökna;59.1698499;16.8545409;hamlet
Solvik;59.1548775;17.0706482;hamlet
Ekensholm;59.1625072;16.8766449;hamlet
Skeppsta;59.1484483;17.1292565;hamlet
Torvinge;58.4194737;15.6708472;locality
Östra Malmskogen industriområde;58.4270296;15.7070915;neighbourhood
Köpetorp;58.4145065;15.6602706;locality
Steninge industriområde;58.4198049;15.6090671;neighbourhood
Edhaga;58.3522993;15.6213603;hamlet
Ängstuguängen;58.3479259;15.6390564;hamlet
Rävantorp;58.3400452;15.6477426;hamlet
Lilla Bråstorp;58.3490774;15.6468716;hamlet
Solhem;58.3352008;15.6536473;hamlet
Raelstorp;58.3553248;15.6386581;hamlet
Grönlund;58.3492282;15.6439377;hamlet
Rosenkälla;58.3585248;15.6239924;locality
Fröberget;58.3727754;15.6253702;hamlet
Universitetsområdet;58.3972588;15.5758085;neighbourhood
Grevbäck;58.3516749;14.3495586;hamlet
Snarpsätra;59.9756193;16.5950406;hamlet
Utsiktsplats;58.4775639;11.3496541;locality
Karlfeldtsgården;60.7984707;15.0639994;locality
Bodarna;60.7380926;15.4736998;hamlet
Slättberg;60.7543038;15.4996207;hamlet
Kvarntäkt;60.7268678;15.761533;hamlet
Rostbacken;60.6033405;15.6140516;locality
Gullsand;64.8195261;21.1314876;hamlet
Pålstrand;64.821756;21.1167529;hamlet
Östansjö;63.960035;20.0298611;hamlet
Eda;59.8361552;12.3169411;hamlet
Håkmark;63.9177408;20.2049804;village
Engelbrektsholmen;59.2780174;15.5734825;locality
Sundholmen;59.2823362;15.5630112;hamlet
Grantorpet;57.7657044;16.6584915;suburb
Kleva;57.80579;16.167004;hamlet
Möckelhult;57.879855;16.1158174;hamlet
Idö by;57.7102137;16.7690362;hamlet
Skeppmora;60.1215547;15.1243575;hamlet
Furbo;60.1756285;15.429262;hamlet
Getingedalen;59.398348;14.9890478;isolated_dwelling
Klockhammar;59.384981;15.032858;hamlet
Lockhyttan;59.4129179;15.0519981;hamlet
Övre Soppero;68.0908421;21.691574;village
Brattland;63.344748;13.2030655;hamlet
Hammarhagen;59.9043677;16.5929719;hamlet
Stentomten;59.9054548;16.5835658;hamlet
Vårbergs Centrum;59.2757199;17.8882514;locality
Broslätt;56.0027525;13.524847;hamlet
Fredriksvik;59.3243324;18.1983409;hamlet
Lilla Nyckelviken;59.3224056;18.1798874;hamlet
Stora Bondbacken;60.379489;15.6102025;locality
Sörby;59.9035166;16.8939334;hamlet
Granhult;59.7495069;18.2514437;isolated_dwelling
Rö;59.6959889;18.3710112;hamlet
Östra Vreten;59.737138;18.2145365;isolated_dwelling
Svenarum;57.4698699;14.3174601;village
Aspås;63.3650346;14.4847004;village
Sanda;56.1192251;15.6512392;village
Messaure;66.6791608;20.3640975;locality
Boda;59.367778;18.6066771;village
Klåvasten;58.4612633;13.9863614;hamlet
Harvestad;58.361172;15.6941068;hamlet
Göksholm;59.2651839;15.5524568;hamlet
Stora Glugge;59.2490651;15.5487232;locality
Wäsenberg;59.2435406;15.5470602;locality
Katrinelund;59.2355017;15.5686466;hamlet
Klemmingsbergsbadet;59.0814163;17.3110197;locality
Hörnett;63.274234;18.6774666;suburb
Råskärsön;63.1942086;18.8896111;island
Järvön;63.1643115;18.7449005;island
Enfastbo;60.1632704;15.3150915;hamlet
Salmostaden;63.2820409;18.7486503;suburb
Trångsviken;63.3331316;14.016113;village
Mörsil;63.3098488;13.6573978;village
Malmön;63.2156159;18.9222794;island
Trysunda;63.140584;18.7888977;village
Skrubban;63.1242148;18.7590287;island
Älgön;63.1426004;18.6668465;island
Älgökalven;63.1408942;18.7085602;island
Kråkskär;63.1148236;18.6100266;island
Vågön;63.1759285;18.8750717;island
Grissleön;63.1782523;18.8900063;island
Grisslehamn;63.1799563;18.8869164;hamlet
Jonsbo;58.4443709;14.0692527;hamlet
Kälarne;62.9792215;16.0858247;village
Storkvarn;57.5291663;14.607632;hamlet
Kärrabo;57.546483;14.5647238;hamlet
Holmen;57.5260402;14.6236416;hamlet
Rosenholm;57.5286004;14.6296139;hamlet
Davidstorp;57.5355624;14.5710682;hamlet
Barkansjö;57.5616386;14.588053;hamlet
Klev;57.5215052;14.5995254;hamlet
Enholmen;60.2563069;18.6701051;island
Ormön;60.2690366;18.6617795;island
Kullaskäret;60.4146696;18.5502855;island
Söder Gället;60.3966547;18.5580102;island
Norrskäret;60.3801571;18.5787813;island
Norr Gället;60.4090755;18.5537187;island
Nymyran;64.5096118;20.7559402;hamlet
Stockevik;58.2358429;11.434097;hamlet
Fiskebäckskil;58.2456466;11.4566294;village
Långviksmon;63.6314771;18.6984028;village
Skorped;63.3838651;17.8573639;hamlet
Östersidan;58.2488133;11.4645076;hamlet
Ekträsk;64.4935985;19.8029265;hamlet
Tammeråsen;60.977426;14.9201943;hamlet
Röjeråsen;60.9446375;14.9805762;hamlet
Rågårdsvik;58.2071541;11.4578841;hamlet
Löfstaholm;59.6556192;17.7452996;hamlet
Storbarbo;59.8883895;16.7596474;hamlet
Gunnarsbo;59.920244;16.7630699;hamlet
Bogesund;59.3926715;18.2787017;hamlet
Harudden;60.647064;17.4955407;locality
Brämsand;60.6402369;17.4607793;locality
Brämsandsudden;60.6414889;17.4524322;locality
Kläckgrund;60.6432352;17.4476686;locality
Sågarbo;60.6430668;17.5015274;hamlet
Karl-Tövåsens fäbod;60.9765297;15.051849;farm
Nittsjö;60.9225765;15.0700444;hamlet
Tinnerö långbacke;58.3698085;15.6169559;locality
Kramshagen;58.3823507;15.605708;locality
Smedstad storäng;58.3787876;15.6147374;locality
Domprostehagen;58.3891558;15.6160077;locality
Faresta;63.348792;18.7563066;hamlet
Myckling;63.3400584;18.7302378;hamlet
Ravesta;63.3332126;18.7737095;hamlet
Näset;63.3465079;18.7511784;hamlet
Avans Fiskehamn;65.8220723;22.5050584;locality
Jämtön;65.8537611;22.4982017;village
Storängen;57.7935155;12.8743597;hamlet
Källhult;57.7774192;12.8567437;hamlet
Hallagärde;57.7633937;12.8421704;hamlet
Kattryd;57.7876892;12.8661242;hamlet
Götsered;57.7576211;12.8394903;hamlet
Varvhult;57.7707377;12.8541641;hamlet
Slättaryd;57.7733461;12.8418689;hamlet
Mötesbron;57.7884571;12.852623;hamlet
Hårby;59.6745787;17.3618622;hamlet
Fiskeså;59.6950361;18.2688657;isolated_dwelling
Fällforsselet;63.9886705;19.5882422;locality
Vråka;58.007959;16.5803327;hamlet
Smedsbo;60.230095;16.5452365;hamlet
Bengtsbo;60.2288218;16.5549461;hamlet
Knaperbacken;60.2339675;16.561716;hamlet
Vatebo;60.2618715;16.4965812;hamlet
Sörviken;62.3951914;13.6727044;hamlet
Hedeviken;62.4078118;13.6779277;village
Rullbo;59.7520236;16.6412317;hamlet
Vrian;59.75064;16.654911;hamlet
Labacken;59.7771778;16.6439032;hamlet
Ulvsta;59.7858638;16.4566509;hamlet
Åkerby;59.8019192;16.45087;hamlet
Solinge;59.8233014;16.4857859;hamlet
Ljömsebo;59.9481773;16.4470076;hamlet
Nötbolandet;63.2363058;18.8249452;village
Munkudden;63.2038984;18.864599;locality
Norrtuna;59.0835088;17.2751219;hamlet
Karlsgrundet;64.8649855;21.1727063;locality
Sandudden;63.2230941;18.9453067;hamlet
Petviken;63.2113706;18.9285768;locality
Hedsveden;60.053627;16.35046;hamlet
Trollgatan;60.7677333;15.4943085;locality
Källs Nöbbelöv;55.8870356;13.0781803;hamlet
Alvedsjö;57.169583;16.960621;hamlet
Jämserum;57.4112433;16.4827211;hamlet
Källa;57.1199253;16.9652585;hamlet
Högby;57.1626777;17.016255;hamlet
Mellböda;57.2348308;17.0525276;hamlet
Ruda;57.1090578;16.1112504;village
Staby;57.1522276;16.0320618;neighbourhood
Björklunda;59.9509706;16.5492588;hamlet
Nybacka;59.948247;16.5498626;hamlet
Rajastrand;64.6172225;15.4715059;hamlet
Hinsnoret;60.5424344;15.6278863;hamlet
Sumåsvallen;61.964594;16.579631;isolated_dwelling
Kroksjötorp;58.6463553;14.5227918;hamlet
Hallarby;59.6872459;17.2489115;hamlet
Östorm;58.4598526;11.2996295;locality
Strandhamn;58.457456;11.3010937;locality
Stigmanspasset;58.7227437;14.5950071;locality
Hållsta;59.0299388;17.2796887;hamlet
Böstofta;55.8067137;13.463929;hamlet
Krigsbyn;62.558834;17.5325345;hamlet
Bängling;62.5618399;17.5146817;hamlet
Rolandsbacke;62.5506056;17.5107335;hamlet
Sunnansjö;62.546728;17.5220632;hamlet
Svarvarböle;62.5446703;17.5701284;hamlet
Slättböle;62.5372296;17.5333928;hamlet
Gökböle;62.5320043;17.5457524;hamlet
Svaleri;62.5293912;17.559657;hamlet
Gryttjom;62.5240061;17.5110769;hamlet
Ala;62.5200458;17.4933957;hamlet
Rigsta;62.5133913;17.5007772;hamlet
Gumböle;62.5384962;17.4705648;hamlet
Fjäl;62.5487855;17.442069;hamlet
Stavreviken;62.5532157;17.4095649;village
Lögdö bruk;62.5582802;17.3854207;hamlet
Risgrändsbyn;62.5648021;17.3740224;hamlet
Sandarna;62.5403169;17.4022435;hamlet
Forsmon;62.5315985;17.3908323;hamlet
Borntorpet;59.8262715;15.7187659;hamlet
Singsjön;63.0999437;15.0934035;hamlet
Norra Unnaryd;57.5947356;13.7211018;hamlet
Valdshult;57.5031596;13.7500642;hamlet
Köttkulla;57.6949052;13.5745818;hamlet
Bondarp;57.3772933;13.7643527;hamlet
Tranhult;57.4854856;13.8552952;hamlet
Öjhult;57.4959787;13.7991337;hamlet
Fågelhult;57.5418257;15.3979939;hamlet
Funghult;57.5844874;15.4584039;hamlet
Nackdala;59.20973;17.8294076;suburb
Tuna;59.2055574;17.82849;suburb
Vretarna;59.2113151;17.817478;suburb
Getbro;60.1870299;15.4519174;hamlet
Kolares;60.2254766;15.4251812;hamlet
Göstes;60.3420768;15.4248371;locality
Lilla Visätter;58.3285415;15.6017218;hamlet
Hortlax;65.2801433;21.403477;hamlet
Skanderåsen;62.8016763;14.4716588;hamlet
Knuffelbodane;59.0168485;12.5253616;hamlet
Ryssa;60.9154229;14.4928011;hamlet
Backsjö;63.3322116;18.6331659;hamlet
Västansjö;63.3529368;18.6277094;hamlet
Ragunda;63.0591232;16.4088425;village
Lillhullsjön;62.5723728;16.647594;hamlet
Sörbygden;62.7940571;16.2099689;hamlet
Sandnäset;62.6978457;16.3928658;hamlet
Boda;62.8667151;16.6719684;hamlet
Mjösjö;62.8356906;16.1758869;hamlet
Ljungå;62.7577709;16.3048835;hamlet
Storhullsjön;62.5422512;16.6674634;hamlet
Hällesjö;62.9229882;16.2242401;hamlet
Nordanede;62.5636958;16.4399289;hamlet
Ansjö;62.9670147;16.0986832;hamlet
Utanede;62.9472373;16.6975229;hamlet
Hermanstorp;56.764421;15.6522843;hamlet
Stengårdsholma;56.8226376;15.6984154;hamlet
Fiskesjö;56.7596562;15.5493229;hamlet
Boda Glasbruk;56.7307799;15.6789225;village
